smiles,u0
Cc1ccc([nH]1)N,-304.737186
Cc1ccc(o1)N,-324.611571
Cc1ccc([nH]1)O,-324.615795
Cc1cnc(o1)C,-324.629068
Cc1cnc(o1)N,-340.679724
Cc1cnc([nH]1)O,-340.685408
Cc1cnc(o1)O,-360.557411
Cc1ncc(o1)N,-340.673967
Cc1[nH]c(cn1)O,-340.676441
c1cc([nH]c1N)N,-320.781098
c1cc(oc1N)N,-340.656176
c1cc([nH]c1N)O,-340.65962
c1cc(oc1N)O,-360.534222
c1c(oc(n1)N)N,-356.724041
c1c([nH]c(n1)O)N,-356.72869
c1c(oc(n1)O)N,-376.602183
c1cc([nH]c1O)O,-360.536972
c1c([nH]c(n1)O)O,-376.605347
CC1=CNC(=N)O1,-340.667287
Cc1c[nH]c(=O)[nH]1,-340.702898
Cc1c[nH]c(=O)o1,-360.576433
CC1=COC(=N)N1,-340.665581
CC1=COC(=N)O1,-360.537947
Cc1coc(=O)[nH]1,-360.574465
Cc1coc(=O)o1,-380.446861
NC1=CNC(=N)O1,-356.710498
c1c([nH]c(=O)[nH]1)N,-356.745773
c1c(oc(=O)[nH]1)N,-376.620836
NC1=COC(=N)O1,-376.582598
c1c([nH]c(=O)o1)N,-376.617653
c1c(oc(=O)o1)N,-396.491525
OC1=CNC(=N)O1,-376.587741
c1c([nH]c(=O)[nH]1)O,-376.622507
c1c(oc(=O)[nH]1)O,-396.498209
OC1=COC(=N)N1,-376.585
OC1=COC(=N)O1,-396.458774
c1c(oc(=O)o1)O,-416.367317
Cc1ccn(c1)C,-288.680991
Cn1ccc(c1)N,-304.724431
Cn1ccc(c1)O,-324.602433
Cc1cn(cn1)C,-304.743934
Cn1cc(nc1)N,-320.79136
Cn1cc(nc1)O,-340.672417
N=C1C=COC=N1,-339.459869
N=C1N=CNC=N1,-335.643923
N=C1N=COC=N1,-355.514134
c1c[nH]ccc1=O,-323.433262
c1c[nH]cnc1=O,-339.489014
c1coccc1=O,-343.296547
c1cocnc1=O,-359.354596
c1nc(=O)nco1,-375.410333
N=C1NC=NC=N1,-335.656557
N=C1OC=CC=C1,-323.407987
N=C1OC=CC=N1,-339.455981
N=C1OC=CN=C1,-339.450073
N=C1OC=NC=C1,-339.465889
N=C1OC=NC=N1,-355.516778
c1cc[nH]c(=O)c1,-323.448965
c1c[nH]c(=O)nc1,-339.498757
c1cncc(=O)[nH]1,-339.489875
c1cnc[nH]c1=O,-339.50409
c1[nH]c(=O)ncn1,-355.556836
c1ccoc(=O)c1,-343.312201
c1cnc(=O)oc1,-359.361259
c1coc(=O)cn1,-359.351415
c1cncoc1=O,-359.369049
c1ncoc(=O)n1,-375.420808
Cc1ccccc1,-271.458576
Cc1ccncc1,-287.507193
Cc1cccnc1,-287.506415
Cc1cnccn1,-303.553222
Cc1cncnc1,-303.556846
Cc1ccccn1,-287.508781
Cc1ncccn1,-303.560907
Cc1cnccn1,-303.553222
Cc1ccncn1,-303.56035
Cc1ncncn1,-319.615129
c1ccc(cc1)N,-287.509315
c1cc(cnc1)N,-303.556664
c1cnc(cn1)N,-319.610683
c1c(cncn1)N,-319.606765
c1ccnc(c1)N,-303.566436
c1cnc(nc1)N,-319.624414
c1cnc(cn1)N,-319.610687
c1cncnc1N,-319.62156
c1ncnc(n1)N,-335.683118
c1ccc(cc1)O,-307.387663
c1cnccc1O,-323.437779
c1cc(cnc1)O,-323.433551
c1cnc(cn1)O,-339.491316
c1c(cncn1)O,-339.482903
c1ccnc(c1)O,-323.448833
c1cnc(nc1)O,-339.501361
c1cnc(cn1)O,-339.491316
c1cncnc1O,-339.501781
c1ncnc(n1)O,-355.557059
Cc1cc[nH]c1C,-288.69006
Cc1ccoc1C,-308.561061
Cc1c(nc[nH]1)C,-304.752598
Cc1c(ocn1)C,-324.624987
Cc1c(cc[nH]1)N,-304.73336
Cc1c(cco1)N,-324.604397
Cc1c(nco1)N,-340.671493
Cc1cc[nH]c1N,-304.735224
Cc1ccoc1N,-324.606601
Cc1c(ocn1)N,-340.670034
Cc1c(cc[nH]1)O,-324.612512
Cc1c(cco1)O,-344.481904
Cc1c(nc[nH]1)O,-340.681309
Cc1c(nco1)O,-360.551444
Cc1cc[nH]c1O,-324.613156
Cc1c([nH]cn1)O,-340.673964
c1coc(c1N)N,-340.652012
c1nc(c(o1)N)N,-356.716094
c1c[nH]c(c1O)N,-340.656656
c1coc(c1O)N,-360.52561
c1[nH]c(c(n1)O)N,-356.725069
c1nc(c(o1)N)O,-376.594067
c1c[nH]c(c1N)O,-340.65899
c1[nH]c(c(n1)N)O,-356.722498
c1coc(c1N)O,-360.526636
c1c[nH]c(c1O)O,-360.533083
c1[nH]c(c(n1)O)O,-376.599676
Cc1c[nH]cc1C,-288.688929
Cc1c[nH]cc1N,-304.732336
Cc1c[nH]cc1O,-324.610229
Cc1cocc1C,-308.557865
Cc1cocc1N,-324.601619
c1c(c(c[nH]1)N)N,-320.776316
c1c(c(c[nH]1)O)N,-340.655117
c1c(c(co1)N)N,-340.645995
c1c(c(c[nH]1)O)O,-360.531175
Cc1cccn1C,-288.682324
Cn1cccc1N,-304.72746
Cn1cccc1O,-324.60605
Cc1nccn1C,-304.744503
Cn1ccnc1O,-340.675814
Cc1cncn1C,-304.742823
Cn1cncc1O,-340.664901
Cn1cc[nH]c1=O,-340.693392
CN1C=COC1=N,-340.654874
Cn1ccoc1=O,-360.564233
C#Cc1ccc[nH]1,-286.248451
C#Cc1ccco1,-306.113519
C#Cc1cnc[nH]1,-302.306196
C#Cc1cnco1,-322.172641
C#Cc1[nH]ccn1,-302.30389
C#Cc1ncco1,-322.169697
c1cc([nH]c1)C#N,-302.353948
c1cc(oc1)C#N,-322.216227
c1c([nH]cn1)C#N,-318.409788
c1c(ocn1)C#N,-338.273162
c1cnc([nH]1)C#N,-318.406529
c1coc(n1)C#N,-338.268974
C#Cc1cc[nH]c1,-286.24688
C#Cc1c[nH]cn1,-302.303791
C#Cc1ccoc1,-306.112153
C#Cc1cocn1,-322.17057
c1c[nH]cc1C#N,-302.355005
c1c(nc[nH]1)C#N,-318.40967
c1cocc1C#N,-322.217569
c1c(nco1)C#N,-338.273553
c1cc([nH]c1)C=O,-323.42867
c1cc(oc1)C=O,-343.292778
c1c([nH]cn1)C=O,-339.483894
c1c(ocn1)C=O,-359.350089
c1cnc([nH]1)C=O,-339.479764
c1coc(n1)C=O,-359.345792
c1c[nH]cc1C=O,-323.427722
c1c(nc[nH]1)C=O,-339.481708
c1cocc1C=O,-343.290242
c1c(nco1)C=O,-359.346839
c1ccn(c1)C=O,-323.431776
c1cn(cn1)C=O,-339.486095
CN=c1[nH]cco1,-340.64862
CN=c1occo1,-360.518768
CCc1ccc[nH]1,-288.685117
CCc1ccco1,-308.555641
CCc1cnco1,-324.616343
CCc1[nH]ccn1,-304.746925
CCc1ncco1,-324.618078
CNc1ccc[nH]1,-304.721921
CNc1ccco1,-324.594534
CNc1cnco1,-340.654582
CNc1ncco1,-340.663929
COc1ccc[nH]1,-324.593866
COc1ccco1,-344.468531
COc1cnc[nH]1,-340.657197
COc1cnco1,-360.527122
COc1[nH]ccn1,-340.667053
COc1ncco1,-360.53692
c1coc(n1)CN,-340.659506
c1cc([nH]c1)CO,-324.605411
c1cc(oc1)CO,-344.473681
c1c([nH]cn1)CO,-340.660061
c1c(ocn1)CO,-360.533387
c1cnc([nH]1)CO,-340.667317
c1coc(n1)CO,-360.53729
CCc1cc[nH]c1,-288.683173
CCc1c[nH]cn1,-304.745635
CCc1ccoc1,-308.55123
CCc1cocn1,-324.614459
CNc1cc[nH]c1,-304.720708
CNc1c[nH]cn1,-320.78699
CNc1ccoc1,-324.589539
CNc1cocn1,-340.656628
COc1cc[nH]c1,-324.595526
COc1c[nH]cn1,-340.661797
COc1ccoc1,-344.463291
COc1cocn1,-360.529236
c1c[nH]cc1CO,-324.604156
c1c(nc[nH]1)CO,-340.664407
c1cocc1CO,-344.47097
c1c(nco1)CO,-360.532987
CCn1cccc1,-288.67872
CCn1ccnc1,-304.738393
c1cc2n(c1)CC2,-287.441165
c1c2n(cn1)CC2,-303.497783
c1cn2c(n1)CC2,-303.49932
CC#CC(C)(C)C,-273.775864
CC#CC(C)(C)O,-309.69928
CC(C)(C)CC#C,-273.765811
CC(C)(C)CC#N,-289.875063
CC(C)(CC#C)O,-309.692626
CC(C)(CC#N)O,-325.801523
CC(C)(C)CC=O,-310.940764
CC(C)(C)NC=O,-327.017113
CC(C)(C)OC=O,-346.890723
CC(C)(CC=O)O,-346.871133
CC(C)(C)CCO,-312.125621
CC(C)(CCO)O,-348.056024
CCCC(C)(C)C,-276.205821
CCCC(C)(C)O,-312.136049
CCOC(C)(C)C,-312.129019
CC(C)(C)COC,-312.122696
CC(C)(COC)O,-348.050463
CC(=O)C(C)(C)C,-310.952875
CC(=O)C(C)(C)O,-346.883049
CC(C)(C)C(=O)N,-327.02501
CC(C)([NH3+])C([O-])=O,-362.957353
CC(C)(C(=O)N)O,-362.945802
CC(C)C(C)(C)C,-276.202586
CC(C)C(C)(C)O,-312.133805
CC(O)C(C)(C)C,-312.131841
CC(O)C(C)(C)O,-348.061993
CC(=N)NC(=O)C,-341.886521
CC(=N)NC(=O)N,-357.949026
CC(=N)OC(C)=O,-361.758902
CC(=N)OC(N)=O,-377.829134
CC(=O)CC(=O)C,-345.700085
CC(=O)CC(=O)N,-361.774979
CC(=O)NC(=O)C,-361.779217
CC(=O)NC(=N)N,-357.951284
CC(=O)NC(=O)N,-377.842223
NC(=[NH2+])CC([O-])=O,-377.830859
C(C(=O)N)C(=O)N,-377.848074
C(=O)(N)NC(=O)N,-393.905418
CC(C)CC(=O)C,-310.955296
CC(C)CC(=O)N,-327.026688
CC(C)NC(=O)C,-327.026488
CC(C)NC(=O)N,-343.087962
CC(C)OC(=O)C,-346.908492
CC(C)OC(=O)N,-362.972786
CC([NH3+])CC([O-])=O,-362.957295
CC(O)CC(C)=O,-346.87926
CC(O)CC(N)=O,-362.958208
C[NH+](C)CC([O-])=O,-362.937518
CC(C)CC(C)C,-276.20592
CC(C)CC(C)O,-312.132858
CC(C)OC(C)C,-312.131398
CC(O)CC(C)O,-348.060054
CC1(C)CC(=N)O1,-325.793945
CC1(CC(=O)C1)C,-309.738198
CC1(CC(=O)N1)C,-325.812885
CC1(CC(=O)O1)C,-345.698757
CC1(CC(=O)C1)O,-345.664882
CC1(CC(C1)O)C,-310.915653
CC1(O)CC(O)C1,-346.843297
CC1CC(C1)(C)C,-274.991042
CC1CC(C)(C)O1,-310.923406
CC1CC(C)(O)C1,-310.919833
CC1(CN(C1)C)O,-326.95054
CC1(CC1(C)C)C,-274.987245
CC1(C)CC1(C)O,-310.914919
CC1(C(O1)(C)C)C,-310.922181
CC1(O)CC1(C)O,-346.842529
CC12CC(C)(C1)C2,-273.7519
CC12CC(C)(C1)O2,-309.670613
CC12CC(O)(C1)C2,-309.678595
OC12CC(O)(C1)C2,-345.602096
CC(C)(C#C)C#C,-271.316064
CC(C)(C#C)C#N,-287.423372
CC(C)(C#N)C#N,-303.527274
CC(N)(C#C)C#N,-303.465315
CC(C#N)(C#N)N,-319.568017
CC(C#C)(C#C)O,-307.238995
CC(O)(C#C)C#N,-323.3444
CC(C#N)(C#N)O,-339.445855
CC(C)(C=O)C#C,-308.499105
CC(C)(C=O)C#N,-324.605178
CC(O)(C=O)C#C,-344.421383
CC(O)(C=O)C#N,-360.524422
CC(C)(C=O)C=O,-345.676743
CC(C=O)(C=O)O,-381.60777
CC(C)(CO)C#C,-309.68579
CC(C)(CO)C#N,-325.794624
CC(N)(CN)C#N,-321.958604
CC(N)(CO)C#N,-341.843027
CC(O)(CN)C#N,-341.841438
CC(O)(CO)C#C,-345.61476
CC(O)(CO)C#N,-361.71821
CCC(C)(C)C#C,-273.761967
CCC(C)(C)C#N,-289.87152
CCC(C)(N)C#N,-305.913756
CCC(C)(O)C#C,-309.689486
CCC(C)(O)C#N,-325.79684
CC(C)(C#N)NC,-305.90476
CC(C)(C#C)OC,-309.673807
CC(C)(C#N)OC,-325.781398
CC(C)(CO)C=O,-346.86454
CC(O)(CO)C=O,-382.793238
CCC(C)(C)C=O,-310.941861
CCC(C)(O)C=O,-346.869041
CC(C)(C=O)OC,-346.857623
CC(C)(CO)CO,-348.048844
CC(CO)(CO)O,-383.983835
CCC(C)(C)CC,-276.202384
CCC(C)(C)CO,-312.126404
CCC(C)(C)OC,-312.122563
CCC(C)(CC)O,-312.134532
CCC(C)(O)CO,-348.059242
CC(C)(CO)OC,-348.044714
CC#CCC(=O)C,-308.518356
CC#CCC(=O)N,-324.588239
CC#CCC(C)C,-273.77551
CC#CCC(C)O,-309.700675
CC(=O)C#CC#C,-306.080007
CC(=O)C#CC#N,-322.175807
C#CC#CC(=O)N,-322.150234
C(#CC(=O)N)C#N,-338.246643
CC(=O)C#CC=O,-343.243883
C(=O)C#CC(=O)N,-359.314227
CC(=N)OCC#C,-324.548763
CC(=N)OCC#N,-340.648166
CC(=O)CCC#C,-308.51129
CC(=O)CCC#N,-324.619773
CC(=O)NCC#C,-324.575799
CC(=O)NCC#N,-340.682075
CC(=O)OCC#C,-344.452972
CC(=O)OCC#N,-360.557419
C#CCCC(=O)N,-324.582445
C(CC(=O)N)C#N,-340.691219
C#CCNC(=O)N,-340.637067
C(C#N)NC(=O)N,-356.743821
C#CCOC(=O)N,-360.517106
C(C#N)OC(=O)N,-376.622353
CC(=N)OCC=O,-361.728546
CC(=O)CCC=O,-345.688382
CC(=O)CNC=O,-361.762744
CC(=O)COC=N,-361.723581
CC(=O)COC=O,-381.62704
CC(=O)NCC=O,-361.755719
CC(=O)OCC=O,-381.63248
C(CC(=O)N)C=O,-361.759779
C(C(=O)N)NC=O,-377.834156
NC(=O)COC=N,-377.794221
C(C(=O)N)OC=O,-397.697891
C(C=O)NC(=O)N,-377.817369
C(C=O)OC(=O)N,-397.697425
[O-]C(=O)CNC=[NH2+],-377.813815
CC(C)C#CC#C,-271.339821
CC(C)C#CC#N,-287.440932
CC(O)C#CC#C,-307.260972
CC(O)C#CC#N,-323.360471
CC(C)C#CC=O,-308.505951
CC(O)C#CC=O,-344.426799
CC(C)CCC#C,-273.762889
CC(C)CCC#N,-289.87199
CC(C)NCC#N,-305.906809
CC(C)OCC#C,-309.677968
CC(C)OCC#N,-325.784384
CC(O)CCC#C,-309.690179
CC(O)CCC#N,-325.799404
CN(C)CCC#N,-305.900638
CC(C)CCC=O,-310.940611
CC(C)CNC=O,-327.014214
CC(C)COC=O,-346.886411
CC(C)OCC=O,-346.859384
CC(O)CCC=O,-346.867789
CC(O)CNC=O,-362.94204
CC(O)COC=N,-362.906662
CC(O)COC=O,-382.810709
CC(=O)NC=NC,-341.878745
CN=CNC(=O)N,-357.941534
CC(=O)OC=NC,-361.750275
CN=COC(=O)N,-377.816587
NC=[NH+]CC([O-])=O,-377.813742
CC(C)OC=NC,-326.983087
CC(=O)C#CCO,-344.431301
CCC#CC(=O)C,-308.518276
CCC#CC(=O)N,-324.588418
C(C#CC(=O)N)O,-360.501085
[NH3+]CC#CC([O-])=O,-360.501473
CC(C)C#CCO,-309.688611
CC(O)C#CCO,-345.613895
CCC#CC(C)C,-273.773955
CCC#CC(C)O,-309.69664
CC(C)N=COC,-326.978724
CC(=N)OCCO,-362.917261
CC(=O)CCCO,-346.873992
CC(=O)NCCO,-362.945811
CC(=O)OCCO,-382.824468
CCCCC(=O)C,-310.954514
CCCCC(=O)N,-327.025329
CCCNC(=O)C,-327.023352
CCCNC(=O)N,-343.084333
CCCOC(=O)C,-346.903261
CCCOC(=O)N,-362.967171
CC[NH2+]CC([O-])=O,-362.945907
CCOCC(=O)C,-346.865957
CCOCC(=O)N,-362.935404
C[NH2+]CCC([O-])=O,-362.946707
CC(=O)CCOC,-346.867207
COCCC(=O)N,-362.938449
C(CC(=O)N)CO,-362.944759
C(CO)NC(=O)N,-379.006904
C(COC(=O)N)O,-398.888473
[NH3+]CCCC([O-])=O,-362.952198
CC(C)CCCO,-312.126356
CC(C)OCCO,-348.051405
CC(O)CCCO,-348.052763
CCCCC(C)C,-276.206257
CCCCC(C)O,-312.133063
CCCOC(C)C,-312.128001
CCOCC(C)C,-312.126544
CCOCC(C)O,-348.053064
CC(C)CCOC,-312.119017
COCCC(C)O,-348.045948
CC1(CCC1=O)C,-309.738513
CC1(CNC1=O)C,-325.809179
CC1(C)COC1=N,-325.785262
CC1(COC1=O)C,-345.689766
CC1(C(=O)CN1)C,-325.778234
CC1(C(=O)CO1)C,-345.661057
CC1(N)COC1=O,-361.731914
CC1(O)CCC1=O,-345.663386
CC1(O)CNC1=O,-361.733362
CC1(O)COC1=N,-361.709679
CC1(O)COC1=O,-381.612501
CC1(C)CCC1O,-310.915408
CC1(C)OCC1O,-346.840635
CC1(O)CCC1O,-346.844016
CC1CCC1(C)C,-274.989422
CC1CCC1(C)O,-310.918831
CC1COC1(C)C,-310.916474
CC1OCC1(C)C,-310.913156
CC1OCC1(C)O,-346.840522
CC1(C)CC1C#C,-272.548325
CC1(C)CC1C#N,-288.657055
CC1(C)NC1C#C,-288.58902
CC1(C)NC1C#N,-304.696023
CC1(C)OC1C#C,-308.473428
CC1(C)OC1C#N,-324.578381
CC1(O)CC1C#C,-308.472221
CC1(O)CC1C#N,-324.580268
CC1(C)CC1C=O,-309.727166
CC1(CN1C=O)C,-325.781571
CC1(C)NC1C=O,-325.768959
CC1(C)OC1C=O,-345.650323
CC1(O)CC1C=O,-345.650338
CC1(C)CC1CO,-310.906568
CC1(C)NC1CO,-326.954795
CC1(C)OC1CO,-346.839235
CC1(O)CC1CO,-346.831139
CCC1CC1(C)C,-274.987297
CCC1CC1(C)O,-310.912131
CCC1OC1(C)C,-310.918822
CCN1CC1(C)C,-291.024232
COC1CC1(C)C,-310.901659
COC1CC1(C)O,-346.825562
CC1(CC=CC1)C,-273.806349
CC1(CN=CO1)C,-325.805017
CC1(O)CC=CC1,-309.733988
CC1(CCC=C1)C,-273.806375
CC1(COC=N1)C,-325.800949
CC1(C=CCO1)C,-309.731369
CC1(O)CCC=C1,-309.733888
CC1(CCCC1)C,-275.012535
CC1(CCCO1)C,-310.94019
CC1(CCOC1)C,-310.932716
CC1(COCO1)C,-346.863396
CC1(OCCO1)C,-346.868661
CC1(CCCC1)O,-310.94266
CC1(O)CCOC1,-346.859213
CC1(C)C(O)C1O,-346.833711
CC1(O)C(O)C1O,-382.757521
CC1C(C)C1(C)C,-274.986857
CC1C(C)C1(C)O,-310.91227
CC1C(O)C1(C)C,-310.911364
CC1C(O)C1(C)O,-346.836423
CC1N(C)C1(C)C,-291.021574
C#CCC(=O)C#C,-306.056425
C#CCC(=O)C#N,-322.155306
C#CC(=O)CC#N,-322.161948
C(C#N)C(=O)C#N,-338.257996
C#CCC(=O)C=O,-343.232602
C(C#N)C(=O)C=O,-359.328735
C#CC(=N)NC=O,-339.419688
N=C(OC=O)C#C,-359.297643
N=C(OC=O)C#N,-375.394844
C(=N)NC(=N)C#N,-335.632054
C#CC(=O)NC=N,-339.418028
N=COC(=O)C#C,-359.297522
N=COC(=O)C#N,-375.393636
C#CC(=O)NC=O,-359.31705
C(=O)C(=N)NC=O,-376.595314
N=C(OC=O)C=O,-396.475511
C(=O)C(=N)NC=N,-356.708234
C(=O)C(=O)NC=N,-376.588479
N=COC(=O)C=O,-396.470299
C(=O)C(=O)NC=O,-396.486463
CC#CC(=O)C#C,-306.067385
CC#CC(=O)C#N,-322.167165
CC#CC(=O)C=O,-343.239068
CC#CC(C)C#C,-271.326117
CC#CC(C)C#N,-287.433999
CC#CC(N)C#N,-303.472917
CC#CC(O)C#C,-307.24543
CC#CC(O)C#N,-323.351196
CC#CC(C)C=O,-308.508254
CC#CC(O)C=O,-344.431605
CC(CC#C)C#C,-271.319942
CC(CC#C)C#N,-287.427764
CC(CC#N)C#C,-287.427777
CC(CC#N)C#N,-303.533559
NC(CC#C)C#N,-303.468081
NC(CC#N)C#C,-303.469082
NC(CC#N)C#N,-319.573727
OC(CC#C)C#C,-307.239887
OC(CC#C)C#N,-323.345161
OC(CC#N)C#C,-323.347275
OC(CC#N)C#N,-339.450173
CC(CC#C)C=O,-308.497008
CC(CC#N)C=O,-324.607903
CN(CC#C)C=O,-324.560961
CN(CC#N)C=O,-340.665904
OC(CC#C)C=O,-344.426062
OC(CC#N)C=O,-360.529992
CC(CC=O)C#C,-308.496384
CC(CC=O)C#N,-324.603558
CC(NC=O)C#C,-324.569051
CC(NC=O)C#N,-340.674935
CC(OC=N)C#C,-324.53683
CC(OC=N)C#N,-340.64124
CC(OC=O)C#C,-344.439723
CC(OC=O)C#N,-360.542928
OC(CC=O)C#C,-344.417597
OC(CC=O)C#N,-360.52294
CC(CC=O)C=O,-345.674176
CC(NC=O)C=O,-361.749428
CC(OC=N)C=O,-361.716824
CC(OC=O)C=O,-381.619786
CN(CC=O)C=O,-361.739999
OC(CC=O)C=O,-381.602419
CC(=NC)NC=O,-341.869641
CC(=NC)OC=O,-361.742598
CN=C(N)NC=O,-357.934562
CN=CN(C)C=O,-341.865386
CC#CC(=O)CO,-344.433499
CCC(=O)C#CC,-308.519863
CC#CC(=O)NC,-324.584824
CC#CC(=O)OC,-344.459234
CCC(=O)CC#C,-308.50722
CCC(=O)CC#N,-324.614082
CNC(=O)CC#C,-324.578146
CNC(=O)CC#N,-340.684749
COC(=O)CC#C,-344.450127
COC(=O)CC#N,-360.556344
C#CCC(=O)CO,-344.419977
C(C#N)C(=O)CO,-360.526364
CCC(=N)NC=O,-341.875439
CCC(=O)CC=O,-345.687338
CCC(=O)NC=N,-341.882531
CCC(=O)NC=O,-361.769162
CCC(=O)OC=N,-361.754136
CNC(=O)CC=O,-361.754326
CNC(=O)NC=N,-357.944802
CNC(=O)NC=O,-377.82658
CNC(=O)OC=N,-377.815601
COC(=N)NC=O,-377.797879
COC(=O)CC=O,-381.630205
COC(=O)NC=N,-377.80758
COC(=O)NC=O,-397.707881
C(C(=O)NC=O)N,-377.811306
NCC(=O)OC=N,-377.795528
C(C(=N)NC=O)O,-377.799358
C(C=O)C(=O)CO,-381.600777
C(C(=O)NC=N)O,-377.78067
C(C(=O)NC=O)O,-397.680771
OCC(=O)OC=N,-397.667072
CC#CC(C)CO,-309.695742
CC#CC(O)CO,-345.621773
CCC(C)C#CC,-273.773506
CCC(O)C#CC,-309.697879
COC(C)C#CC,-309.684571
CC(CO)CC#C,-309.684327
CC(CO)CC#N,-325.793166
CCC(C)CC#C,-273.763068
CCC(C)CC#N,-289.872246
CCC(O)CC#C,-309.688194
CCC(O)CC#N,-325.796704
CCN(C)CC#N,-305.898313
COC(C)CC#C,-309.678344
COC(C)CC#N,-325.787515
OCC(O)CC#C,-345.614442
OCC(O)CC#N,-361.717032
CC(CO)CC=O,-346.86207
CC(CO)NC=O,-362.938898
CC(CO)OC=N,-362.909074
CC(CO)OC=O,-382.812383
CCC(C)CC=O,-310.940195
CCC(C)NC=O,-327.016183
CCC(C)OC=O,-346.890881
CCC(O)CC=O,-346.866543
COC(C)CC=O,-346.857051
OCC(O)CC=O,-382.790027
CCN=C(C#N)N,-320.770299
CCN=C(C=O)N,-341.85365
CCCC(=O)C#C,-308.505267
CCCC(=O)C#N,-324.605875
CCNC(=N)C#N,-320.776082
CCNC(=O)C#C,-324.573795
CCOC(=N)C#C,-324.549529
CCOC(=N)C#N,-340.650928
CCOC(=O)C#C,-344.449852
CCOC(=O)C#N,-360.549337
CNCC(=O)C#N,-340.639366
COCC(=O)C#C,-344.41106
COCC(=O)C#N,-360.510716
C#CC(=O)CCO,-344.424745
C(CO)C(=O)C#N,-360.524672
CCCC(=O)C=O,-345.681183
CCNC(=N)C=O,-341.84973
CCNC(=O)C=O,-361.755045
CCOC(=N)C=O,-361.728608
CCOC(=O)C=O,-381.624797
COCC(=O)C=O,-381.58674
C(CO)C(=O)C=O,-381.593528
CCC(=O)CCO,-346.875201
CCC(=O)COC,-346.861026
CCCC(=O)CC,-310.955141
CCCC(=O)CO,-346.868453
CCCC(=O)NC,-327.020807
CCCC(=O)OC,-346.898838
CCC(=O)NCC,-327.023478
CCNC(=O)CO,-362.935648
CCNC(=O)NC,-343.078368
CCNC(=O)OC,-362.960595
CCOC(=N)CC,-326.998454
CCOC(=N)CO,-362.918463
CCOC(=N)OC,-362.923114
CCC(=O)OCC,-346.90405
CCOC(=O)CN,-362.946034
CCOC(=O)CO,-382.817123
CCOC(=O)NC,-362.962787
CNC(=O)CCO,-362.941094
CNC(=O)COC,-362.925466
CNCC(=O)OC,-362.933001
COC(=N)CCO,-362.911941
COC(=O)CCO,-382.818623
COCC(=N)OC,-362.897428
COCC(=O)CO,-382.773457
COCC(=O)OC,-382.804255
C(CO)C(=O)CO,-382.788561
CC(CCO)C#C,-309.681686
CC(CCO)C#N,-325.790444
CCCC(C)C#C,-273.762417
CCCC(C)C#N,-289.871661
CCCC(N)C#N,-305.915175
CCCC(O)C#C,-309.685872
CCCC(O)C#N,-325.792503
CCNC(C)C#N,-305.906901
CCOC(C)C#C,-309.678054
CCOC(C)C#N,-325.785038
CNCC(O)C#N,-341.829025
COCC(C)C#C,-309.677142
COCC(C)C#N,-325.785476
COCC(N)C#N,-341.825957
COCC(O)C#C,-345.596027
COCC(O)C#N,-361.702143
NC(CCO)C#N,-341.834413
OCCC(O)C#C,-345.605387
OCCC(O)C#N,-361.711483
CC(CCO)C=O,-346.859809
CCCC(C)C=O,-310.940345
CCCC(O)C=O,-346.870614
CCCN(C)C=O,-327.009009
CCOC(C)C=O,-346.860539
CN(CCO)C=O,-362.930315
COCC(C)C=O,-346.855971
COCC(O)C=O,-382.782183
OCCC(O)C=O,-382.790431
CC(CO)CCO,-348.046805
CCC(C)CCO,-312.124451
CCC(C)COC,-312.119596
CCC(O)CCO,-348.053386
CCC(O)COC,-348.045292
CCCC(C)CC,-276.204532
CCCC(C)CO,-312.12682
CCCC(C)OC,-312.12312
CCCC(O)CC,-312.133269
CCCC(O)CO,-348.056615
CCOC(C)CC,-312.128429
CCOC(C)CO,-348.051118
COC(C)CCO,-348.043466
COCC(C)CO,-348.040439
COCC(C)OC,-348.034975
COCC(O)CO,-383.971058
OCCC(O)CO,-383.976576
CC(=O)C(=O)C#C,-343.242553
CC(=O)C(=O)C#N,-359.339915
C#CC(=O)C(=N)N,-339.41629
C(#N)C(=O)C(=N)N,-355.515622
C#CC(=O)C(=O)N,-359.317823
CC(=O)C(=O)C=O,-380.412093
C(=O)C(=O)C(=N)N,-376.587519
C(=O)C(=O)C(=O)N,-396.486691
CC(=O)C(O)C#C,-344.43314
CC(=O)C(O)C#N,-360.538112
CC(C#C)C(C)=O,-308.509454
CC(C#C)C(N)=O,-324.583096
CC(C#N)C(C)=O,-324.616647
CC(C#N)C(N)=O,-340.690205
NC(=N)C(O)C#N,-356.698773
NC(=O)C(O)C#C,-360.505528
NC(=O)C(O)C#N,-376.610619
NC(C#C)C(N)=O,-340.624424
[NH3+]C(C#C)C([O-])=O,-360.503506
NC(C#N)C(N)=O,-356.730212
CC(C)C(=O)C#C,-308.505543
CC(C)C(=O)C#N,-324.606491
CC(O)C(=O)C#C,-344.433172
CC(O)C(=O)C#N,-360.531172
CN(C)C(=N)C#N,-320.767064
CN(C)C(=O)C#C,-324.565412
CN(C)C(=O)C#N,-340.668108
CC(C)C(=O)C=O,-345.680996
CC(O)C(=O)C=O,-381.606362
CN(C)C(=N)C=O,-341.835805
CN(C)C(=O)C=O,-361.740208
CC(C#N)N(C)C,-305.897998
CC(C)C(C)C#C,-273.762938
CC(C)C(C)C#N,-289.87247
CC(C)C(N)C#N,-305.91553
CC(C)C(O)C#C,-309.686862
CC(C)C(O)C#N,-325.793904
