smiles,g298
Cc1ccc([nH]1)N,-304.768244
Cc1ccc(o1)N,-324.642046
Cc1ccc([nH]1)O,-324.646355
Cc1cnc(o1)C,-324.659799
Cc1cnc(o1)N,-340.709771
Cc1cnc([nH]1)O,-340.715468
Cc1cnc(o1)O,-360.587232
Cc1ncc(o1)N,-340.704398
Cc1[nH]c(cn1)O,-340.70692
c1cc([nH]c1N)N,-320.812029
c1cc(oc1N)N,-340.686492
c1cc([nH]c1N)O,-340.69137
c1cc(oc1N)O,-360.564276
c1c(oc(n1)N)N,-356.753876
c1c([nH]c(n1)O)N,-356.758866
c1c(oc(n1)O)N,-376.631802
c1cc([nH]c1O)O,-360.567257
c1c([nH]c(n1)O)O,-376.635026
CC1=CNC(=N)O1,-340.697882
Cc1c[nH]c(=O)[nH]1,-340.73311
Cc1c[nH]c(=O)o1,-360.606411
CC1=COC(=N)N1,-340.695967
CC1=COC(=N)O1,-360.56777
Cc1coc(=O)[nH]1,-360.604415
Cc1coc(=O)o1,-380.476551
NC1=CNC(=N)O1,-356.740474
c1c([nH]c(=O)[nH]1)N,-356.775816
c1c(oc(=O)[nH]1)N,-376.65086
NC1=COC(=N)O1,-376.612425
c1c([nH]c(=O)o1)N,-376.647296
c1c(oc(=O)o1)N,-396.521021
OC1=CNC(=N)O1,-376.617825
c1c([nH]c(=O)[nH]1)O,-376.652743
c1c(oc(=O)[nH]1)O,-396.528328
OC1=COC(=N)N1,-376.615192
OC1=COC(=N)O1,-396.488863
c1c(oc(=O)o1)O,-416.397228
Cc1ccn(c1)C,-288.712459
Cn1ccc(c1)N,-304.755642
Cn1ccc(c1)O,-324.633577
Cc1cn(cn1)C,-304.775338
Cn1cc(nc1)N,-320.821974
Cn1cc(nc1)O,-340.70269
N=C1C=COC=N1,-339.488948
N=C1N=CNC=N1,-335.67368
N=C1N=COC=N1,-355.543475
c1c[nH]ccc1=O,-323.462306
c1c[nH]cnc1=O,-339.518156
c1coccc1=O,-343.325521
c1cocnc1=O,-359.383694
c1nc(=O)nco1,-375.440082
N=C1NC=NC=N1,-335.685593
N=C1OC=CC=C1,-323.437096
N=C1OC=CC=N1,-339.485369
N=C1OC=CN=C1,-339.47919
N=C1OC=NC=C1,-339.49494
N=C1OC=NC=N1,-355.54606
c1cc[nH]c(=O)c1,-323.477888
c1c[nH]c(=O)nc1,-339.527754
c1cncc(=O)[nH]1,-339.51876
c1cnc[nH]c1=O,-339.532954
c1[nH]c(=O)ncn1,-355.585782
c1ccoc(=O)c1,-343.34119
c1cnc(=O)oc1,-359.390504
c1coc(=O)cn1,-359.380383
c1cncoc1=O,-359.398
c1ncoc(=O)n1,-375.449982
Cc1ccccc1,-271.490149
Cc1ccncc1,-287.538062
Cc1cccnc1,-287.536739
Cc1cnccn1,-303.583364
Cc1cncnc1,-303.588065
Cc1ccccn1,-287.539114
Cc1ncccn1,-303.591796
Cc1cnccn1,-303.583364
Cc1ccncn1,-303.590692
Cc1ncncn1,-319.646346
c1ccc(cc1)N,-287.538453
c1cc(cnc1)N,-303.585747
c1cnc(cn1)N,-319.639659
c1c(cncn1)N,-319.635829
c1ccnc(c1)N,-303.595433
c1cnc(nc1)N,-319.653407
c1cnc(cn1)N,-319.639661
c1cncnc1N,-319.650559
c1ncnc(n1)N,-335.713378
c1ccc(cc1)O,-307.416622
c1cnccc1O,-323.466639
c1cc(cnc1)O,-323.462458
c1cnc(cn1)O,-339.52006
c1c(cncn1)O,-339.51177
c1ccnc(c1)O,-323.47761
c1cnc(nc1)O,-339.530088
c1cnc(cn1)O,-339.52006
c1cncnc1O,-339.530512
c1ncnc(n1)O,-355.58575
Cc1cc[nH]c1C,-288.722085
Cc1ccoc1C,-308.592172
Cc1c(nc[nH]1)C,-304.783881
Cc1c(ocn1)C,-324.655847
Cc1c(cc[nH]1)N,-304.764728
Cc1c(cco1)N,-324.635134
Cc1c(nco1)N,-340.702175
Cc1cc[nH]c1N,-304.76661
Cc1ccoc1N,-324.637445
Cc1c(ocn1)N,-340.700658
Cc1c(cc[nH]1)O,-324.644231
Cc1c(cco1)O,-344.512774
Cc1c(nc[nH]1)O,-340.711601
Cc1c(nco1)O,-360.581576
Cc1cc[nH]c1O,-324.644885
Cc1c([nH]cn1)O,-340.704955
c1coc(c1N)N,-340.68188
c1nc(c(o1)N)N,-356.746043
c1c[nH]c(c1O)N,-340.687313
c1coc(c1O)N,-360.555895
c1[nH]c(c(n1)O)N,-356.755109
c1nc(c(o1)N)O,-376.624388
c1c[nH]c(c1N)O,-340.688806
c1[nH]c(c(n1)N)O,-356.752206
c1coc(c1N)O,-360.556668
c1c[nH]c(c1O)O,-360.563056
c1[nH]c(c(n1)O)O,-376.629756
Cc1c[nH]cc1C,-288.720008
Cc1c[nH]cc1N,-304.763129
Cc1c[nH]cc1O,-324.641094
Cc1cocc1C,-308.588663
Cc1cocc1N,-324.632012
c1c(c(c[nH]1)N)N,-320.807481
c1c(c(c[nH]1)O)N,-340.68519
c1c(c(co1)N)N,-340.676096
c1c(c(c[nH]1)O)O,-360.562402
Cc1cccn1C,-288.713769
Cn1cccc1N,-304.758236
Cn1cccc1O,-324.637077
Cc1nccn1C,-304.77634
Cn1ccnc1O,-340.707078
Cc1cncn1C,-304.77362
Cn1cncc1O,-340.695735
Cn1cc[nH]c1=O,-340.72369
CN1C=COC1=N,-340.686744
Cn1ccoc1=O,-360.594356
C#Cc1ccc[nH]1,-286.277934
C#Cc1ccco1,-306.142861
C#Cc1cnc[nH]1,-302.335569
C#Cc1cnco1,-322.201892
C#Cc1[nH]ccn1,-302.333219
C#Cc1ncco1,-322.198917
c1cc([nH]c1)C#N,-302.383224
c1cc(oc1)C#N,-322.245374
c1c([nH]cn1)C#N,-318.438964
c1c(ocn1)C#N,-338.302227
c1cnc([nH]1)C#N,-318.435662
c1coc(n1)C#N,-338.298006
C#Cc1cc[nH]c1,-286.276357
C#Cc1c[nH]cn1,-302.333127
C#Cc1ccoc1,-306.141522
C#Cc1cocn1,-322.199819
c1c[nH]cc1C#N,-302.384265
c1c(nc[nH]1)C#N,-318.438795
c1cocc1C#N,-322.246743
c1c(nco1)C#N,-338.302609
c1cc([nH]c1)C=O,-323.458213
c1cc(oc1)C=O,-343.32225
c1c([nH]cn1)C=O,-339.513413
c1c(ocn1)C=O,-359.379518
c1cnc([nH]1)C=O,-339.509221
c1coc(n1)C=O,-359.375205
c1c[nH]cc1C=O,-323.457314
c1c(nc[nH]1)C=O,-339.511215
c1cocc1C=O,-343.319839
c1c(nco1)C=O,-359.376316
c1ccn(c1)C=O,-323.461175
c1cn(cn1)C=O,-339.51549
CN=c1[nH]cco1,-340.680619
CN=c1occo1,-360.549979
CCc1ccc[nH]1,-288.716282
CCc1ccco1,-308.586483
CCc1cnco1,-324.64706
CCc1[nH]ccn1,-304.778331
CCc1ncco1,-324.649035
CNc1ccc[nH]1,-304.752964
CNc1ccco1,-324.625443
CNc1cnco1,-340.685303
CNc1ncco1,-340.694315
COc1ccc[nH]1,-324.626459
COc1ccco1,-344.500052
COc1cnc[nH]1,-340.687429
COc1cnco1,-360.558357
COc1[nH]ccn1,-340.697351
COc1ncco1,-360.566989
c1coc(n1)CN,-340.690582
c1cc([nH]c1)CO,-324.636004
c1cc(oc1)CO,-344.504224
c1c([nH]cn1)CO,-340.691257
c1c(ocn1)CO,-360.563802
c1cnc([nH]1)CO,-340.697997
c1coc(n1)CO,-360.568252
CCc1cc[nH]c1,-288.714329
CCc1c[nH]cn1,-304.776487
CCc1ccoc1,-308.582129
CCc1cocn1,-324.645273
CNc1cc[nH]c1,-304.751168
CNc1c[nH]cn1,-320.817365
CNc1ccoc1,-324.619783
CNc1cocn1,-340.686868
COc1cc[nH]c1,-324.625787
COc1c[nH]cn1,-340.692242
COc1ccoc1,-344.493322
COc1cocn1,-360.559696
c1c[nH]cc1CO,-324.63484
c1c(nc[nH]1)CO,-340.695448
c1cocc1CO,-344.50138
c1c(nco1)CO,-360.563644
CCn1cccc1,-288.709817
CCn1ccnc1,-304.769404
c1cc2n(c1)CC2,-287.47071
c1c2n(cn1)CC2,-303.526838
c1cn2c(n1)CC2,-303.528757
CC#CC(C)(C)C,-273.810583
CC#CC(C)(C)O,-309.734317
CC(C)(C)CC#C,-273.798006
CC(C)(C)CC#N,-289.907126
CC(C)(CC#C)O,-309.724866
CC(C)(CC#N)O,-325.83355
CC(C)(C)CC=O,-310.974254
CC(C)(C)NC=O,-327.049127
CC(C)(C)OC=O,-346.923014
CC(C)(CC=O)O,-346.904195
CC(C)(C)CCO,-312.159175
CC(C)(CCO)O,-348.0892
CCCC(C)(C)C,-276.239455
CCCC(C)(C)O,-312.169395
CCOC(C)(C)C,-312.162768
CC(C)(C)COC,-312.156004
CC(C)(COC)O,-348.083789
CC(=O)C(C)(C)C,-310.985913
CC(=O)C(C)(C)O,-346.91654
CC(C)(C)C(=O)N,-327.058801
CC(C)([NH3+])C([O-])=O,-362.989148
CC(C)(C(=O)N)O,-362.978979
CC(C)C(C)(C)C,-276.235995
CC(C)C(C)(C)O,-312.16637
CC(O)C(C)(C)C,-312.164423
CC(O)C(C)(C)O,-348.094469
CC(=N)NC(=O)C,-341.920548
CC(=N)NC(=O)N,-357.980991
CC(=N)OC(C)=O,-361.792213
CC(=N)OC(N)=O,-377.861613
CC(=O)CC(=O)C,-345.733546
CC(=O)CC(=O)N,-361.807669
CC(=O)NC(=O)C,-361.812848
CC(=O)NC(=N)N,-357.984165
CC(=O)NC(=O)N,-377.874949
NC(=[NH2+])CC([O-])=O,-377.866584
C(C(=O)N)C(=O)N,-377.880298
C(=O)(N)NC(=O)N,-393.937268
CC(C)CC(=O)C,-310.98921
CC(C)CC(=O)N,-327.060725
CC(C)NC(=O)C,-327.062373
CC(C)NC(=O)N,-343.120797
CC(C)OC(=O)C,-346.942268
CC(C)OC(=O)N,-363.005362
CC([NH3+])CC([O-])=O,-362.98903
CC(O)CC(C)=O,-346.912809
CC(O)CC(N)=O,-362.990904
C[NH+](C)CC([O-])=O,-362.969586
CC(C)CC(C)C,-276.240153
CC(C)CC(C)O,-312.166682
CC(C)OC(C)C,-312.165172
CC(O)CC(C)O,-348.093433
CC1(C)CC(=N)O1,-325.824817
CC1(CC(=O)C1)C,-309.769847
CC1(CC(=O)N1)C,-325.844193
CC1(CC(=O)O1)C,-345.729482
CC1(CC(=O)C1)O,-345.695982
CC1(CC(C1)O)C,-310.947014
CC1(O)CC(O)C1,-346.87426
CC1CC(C1)(C)C,-275.022667
CC1CC(C)(C)O1,-310.955303
CC1CC(C)(O)C1,-310.951299
CC1(CN(C1)C)O,-326.982019
CC1(CC1(C)C)C,-275.019388
CC1(C)CC1(C)O,-310.94668
CC1(C(O1)(C)C)C,-310.95539
CC1(O)CC1(C)O,-346.873856
CC12CC(C)(C1)C2,-273.78222
CC12CC(C)(C1)O2,-309.700944
CC12CC(O)(C1)C2,-309.708628
OC12CC(O)(C1)C2,-345.63177
CC(C)(C#C)C#C,-271.347683
CC(C)(C#C)C#N,-287.454826
CC(C)(C#N)C#N,-303.5586
CC(N)(C#C)C#N,-303.496644
CC(C#N)(C#N)N,-319.599209
CC(C#C)(C#C)O,-307.270448
CC(O)(C#C)C#N,-323.375674
CC(C#N)(C#N)O,-339.476973
CC(C)(C=O)C#C,-308.531342
CC(C)(C=O)C#N,-324.637255
CC(O)(C=O)C#C,-344.453615
CC(O)(C=O)C#N,-360.556462
CC(C)(C=O)C=O,-345.709618
CC(C=O)(C=O)O,-381.639582
CC(C)(CO)C#C,-309.718145
CC(C)(CO)C#N,-325.826809
CC(N)(CN)C#N,-321.990496
CC(N)(CO)C#N,-341.874568
CC(O)(CN)C#N,-341.873087
CC(O)(CO)C#C,-345.646596
CC(O)(CO)C#N,-361.749815
CCC(C)(C)C#C,-273.794445
CCC(C)(C)C#N,-289.903922
CCC(C)(N)C#N,-305.945951
CCC(C)(O)C#C,-309.721766
CCC(C)(O)C#N,-325.82893
CC(C)(C#N)NC,-305.937107
CC(C)(C#C)OC,-309.706504
CC(C)(C#N)OC,-325.814076
CC(C)(CO)C=O,-346.897331
CC(O)(CO)C=O,-382.82601
CCC(C)(C)C=O,-310.975126
CCC(C)(O)C=O,-346.902288
CC(C)(C=O)OC,-346.892209
CC(C)(CO)CO,-348.08189
CC(CO)(CO)O,-384.016109
CCC(C)(C)CC,-276.235905
CCC(C)(C)CO,-312.159466
CCC(C)(C)OC,-312.156051
CCC(C)(CC)O,-312.167545
CCC(C)(O)CO,-348.091844
CC(C)(CO)OC,-348.077932
CC#CCC(=O)C,-308.555292
CC#CCC(=O)N,-324.624091
CC#CCC(C)C,-273.810315
CC#CCC(C)O,-309.735661
CC(=O)C#CC#C,-306.112041
CC(=O)C#CC#N,-322.207693
C#CC#CC(=O)N,-322.182151
C(#CC(=O)N)C#N,-338.278067
CC(=O)C#CC=O,-343.277095
C(=O)C#CC(=O)N,-359.347182
CC(=N)OCC#C,-324.581478
CC(=N)OCC#N,-340.680495
CC(=O)CCC#C,-308.545532
CC(=O)CCC#N,-324.653631
CC(=O)NCC#C,-324.610119
CC(=O)NCC#N,-340.715661
CC(=O)OCC#C,-344.486557
CC(=O)OCC#N,-360.590769
C#CCCC(=O)N,-324.617047
C(CC(=O)N)C#N,-340.725385
C#CCNC(=O)N,-340.669486
C(C#N)NC(=O)N,-356.77621
C#CCOC(=O)N,-360.549837
C(C#N)OC(=O)N,-376.655056
CC(=N)OCC=O,-361.76267
CC(=O)CCC=O,-345.722452
CC(=O)CNC=O,-361.797253
CC(=O)COC=N,-361.756517
CC(=O)COC=O,-381.659649
CC(=O)NCC=O,-361.790178
CC(=O)OCC=O,-381.666952
C(CC(=O)N)C=O,-361.793588
C(C(=O)N)NC=O,-377.86796
NC(=O)COC=N,-377.826926
C(C(=O)N)OC=O,-397.730237
C(C=O)NC(=O)N,-377.85006
C(C=O)OC(=O)N,-397.730742
[O-]C(=O)CNC=[NH2+],-377.845845
CC(C)C#CC#C,-271.37208
CC(C)C#CC#N,-287.473067
CC(O)C#CC#C,-307.293052
CC(O)C#CC#N,-323.392392
CC(C)C#CC=O,-308.54241
CC(O)C#CC=O,-344.4602
CC(C)CCC#C,-273.796189
CC(C)CCC#N,-289.905076
CC(C)NCC#N,-305.939892
CC(C)OCC#C,-309.711516
CC(C)OCC#N,-325.817748
CC(O)CCC#C,-309.723169
CC(O)CCC#N,-325.832138
CN(C)CCC#N,-305.933679
CC(C)CCC=O,-310.974733
CC(C)CNC=O,-327.048002
CC(C)COC=O,-346.92005
CC(C)OCC=O,-346.893533
CC(O)CCC=O,-346.90144
CC(O)CNC=O,-362.975246
CC(O)COC=N,-362.940129
CC(O)COC=O,-382.843261
CC(=O)NC=NC,-341.912175
CN=CNC(=O)N,-357.973624
CC(=O)OC=NC,-361.783306
CN=COC(=O)N,-377.849065
NC=[NH+]CC([O-])=O,-377.845832
CC(C)OC=NC,-327.016616
CC(=O)C#CCO,-344.465251
CCC#CC(=O)C,-308.552603
CCC#CC(=O)N,-324.623838
C(C#CC(=O)N)O,-360.535345
[NH3+]CC#CC([O-])=O,-360.534734
CC(C)C#CCO,-309.724025
CC(O)C#CCO,-345.648135
CCC#CC(C)C,-273.809344
CCC#CC(C)O,-309.733027
CC(C)N=COC,-327.012811
CC(=N)OCCO,-362.950291
CC(=O)CCCO,-346.908901
CC(=O)NCCO,-362.980361
CC(=O)OCCO,-382.858285
CCCCC(=O)C,-310.989533
CCCCC(=O)N,-327.060099
CCCNC(=O)C,-327.059074
CCCNC(=O)N,-343.118303
CCCOC(=O)C,-346.937865
CCCOC(=O)N,-363.000762
CC[NH2+]CC([O-])=O,-362.978657
CCOCC(=O)C,-346.900596
CCOCC(=O)N,-362.969766
C[NH2+]CCC([O-])=O,-362.978786
CC(=O)CCOC,-346.901901
COCCC(=O)N,-362.973821
C(CC(=O)N)CO,-362.979581
C(CO)NC(=O)N,-379.04013
C(COC(=O)N)O,-398.921543
[NH3+]CCCC([O-])=O,-362.984179
CC(C)CCCO,-312.160781
CC(C)OCCO,-348.085275
CC(O)CCCO,-348.086794
CCCCC(C)C,-276.240836
CCCCC(C)O,-312.167188
CCCOC(C)C,-312.162713
CCOCC(C)C,-312.160843
CCOCC(C)O,-348.086845
CC(C)CCOC,-312.153443
COCCC(C)O,-348.079973
CC1(CCC1=O)C,-309.770655
CC1(CNC1=O)C,-325.840507
CC1(C)COC1=N,-325.816273
CC1(COC1=O)C,-345.720707
CC1(C(=O)CN1)C,-325.809559
CC1(C(=O)CO1)C,-345.692435
CC1(N)COC1=O,-361.762913
CC1(O)CCC1=O,-345.695098
CC1(O)CNC1=O,-361.764477
CC1(O)COC1=N,-361.740635
CC1(O)COC1=O,-381.643329
CC1(C)CCC1O,-310.946841
CC1(C)OCC1O,-346.87248
CC1(O)CCC1O,-346.875318
CC1CCC1(C)C,-275.020859
CC1CCC1(C)O,-310.95008
CC1COC1(C)C,-310.948378
CC1OCC1(C)C,-310.944991
CC1OCC1(C)O,-346.871994
CC1(C)CC1C#C,-272.579699
CC1(C)CC1C#N,-288.68824
CC1(C)NC1C#C,-288.620346
CC1(C)NC1C#N,-304.727176
CC1(C)OC1C#C,-308.504795
CC1(C)OC1C#N,-324.609576
CC1(O)CC1C#C,-308.503358
CC1(O)CC1C#N,-324.611244
CC1(C)CC1C=O,-309.75884
CC1(CN1C=O)C,-325.813075
CC1(C)NC1C=O,-325.8006
CC1(C)OC1C=O,-345.681761
CC1(O)CC1C=O,-345.681809
CC1(C)CC1CO,-310.939073
CC1(C)NC1CO,-326.987117
CC1(C)OC1CO,-346.871645
CC1(O)CC1CO,-346.863303
CCC1CC1(C)C,-275.019934
CCC1CC1(C)O,-310.944406
CCC1OC1(C)C,-310.951581
CCN1CC1(C)C,-291.056693
COC1CC1(C)C,-310.933912
COC1CC1(C)O,-346.857503
CC1(CC=CC1)C,-273.837017
CC1(CN=CO1)C,-325.835879
CC1(O)CC=CC1,-309.76457
CC1(CCC=C1)C,-273.837238
CC1(COC=N1)C,-325.83194
CC1(C=CCO1)C,-309.762326
CC1(O)CCC=C1,-309.764755
CC1(CCCC1)C,-275.044138
CC1(CCCO1)C,-310.971715
CC1(CCOC1)C,-310.964626
CC1(COCO1)C,-346.894725
CC1(OCCO1)C,-346.900146
CC1(CCCC1)O,-310.974251
CC1(O)CCOC1,-346.890853
CC1(C)C(O)C1O,-346.865542
CC1(O)C(O)C1O,-382.788967
CC1C(C)C1(C)C,-275.019484
CC1C(C)C1(C)O,-310.944426
CC1C(O)C1(C)C,-310.943551
CC1C(O)C1(C)O,-346.868312
CC1N(C)C1(C)C,-291.054234
C#CCC(=O)C#C,-306.08835
C#CCC(=O)C#N,-322.187003
C#CC(=O)CC#N,-322.193705
C(C#N)C(=O)C#N,-338.289512
C#CCC(=O)C=O,-343.264881
C(C#N)C(=O)C=O,-359.360936
C#CC(=N)NC=O,-339.451361
N=C(OC=O)C#C,-359.329189
N=C(OC=O)C#N,-375.426275
C(=N)NC(=N)C#N,-335.663291
C#CC(=O)NC=N,-339.449597
N=COC(=O)C#C,-359.328928
N=COC(=O)C#N,-375.424914
C#CC(=O)NC=O,-359.34852
C(=O)C(=N)NC=O,-376.627013
N=C(OC=O)C=O,-396.507758
C(=O)C(=N)NC=N,-356.739716
C(=O)C(=O)NC=N,-376.620363
N=COC(=O)C=O,-396.502059
C(=O)C(=O)NC=O,-396.51828
CC#CC(=O)C#C,-306.101713
CC#CC(=O)C#N,-322.201365
CC#CC(=O)C=O,-343.274271
CC#CC(C)C#C,-271.360595
CC#CC(C)C#N,-287.468115
CC#CC(N)C#N,-303.507239
CC#CC(O)C#C,-307.279618
CC#CC(O)C#N,-323.384893
CC#CC(C)C=O,-308.544744
CC#CC(O)C=O,-344.466028
CC(CC#C)C#C,-271.352034
CC(CC#C)C#N,-287.459696
CC(CC#N)C#C,-287.459713
CC(CC#N)C#N,-303.565337
NC(CC#C)C#N,-303.500018
NC(CC#N)C#C,-303.500832
NC(CC#N)C#N,-319.605346
OC(CC#C)C#C,-307.271909
OC(CC#C)C#N,-323.376993
OC(CC#N)C#C,-323.379109
OC(CC#N)C#N,-339.481796
CC(CC#C)C=O,-308.530026
CC(CC#N)C=O,-324.640346
CN(CC#C)C=O,-324.593385
CN(CC#N)C=O,-340.698145
OC(CC#C)C=O,-344.457887
OC(CC#N)C=O,-360.561849
CC(CC=O)C#C,-308.529306
CC(CC=O)C#N,-324.636362
CC(NC=O)C#C,-324.60211
CC(NC=O)C#N,-340.707538
CC(OC=N)C#C,-324.569522
CC(OC=N)C#N,-340.673819
CC(OC=O)C#C,-344.472302
CC(OC=O)C#N,-360.575597
OC(CC=O)C#C,-344.450338
OC(CC=O)C#N,-360.555317
CC(CC=O)C=O,-345.70828
CC(NC=O)C=O,-361.782464
CC(OC=N)C=O,-361.750142
CC(OC=O)C=O,-381.652734
CN(CC=O)C=O,-361.772962
OC(CC=O)C=O,-381.635231
CC(=NC)NC=O,-341.902708
CC(=NC)OC=O,-361.775876
CN=C(N)NC=O,-357.966316
CN=CN(C)C=O,-341.897658
CC#CC(=O)CO,-344.469488
CCC(=O)C#CC,-308.55588
CC#CC(=O)NC,-324.620157
CC#CC(=O)OC,-344.49433
CCC(=O)CC#C,-308.541286
CCC(=O)CC#N,-324.648331
CNC(=O)CC#C,-324.611188
CNC(=O)CC#N,-340.717783
COC(=O)CC#C,-344.483374
COC(=O)CC#N,-360.589378
C#CCC(=O)CO,-344.45308
C(C#N)C(=O)CO,-360.559368
CCC(=N)NC=O,-341.907737
CCC(=O)CC=O,-345.721263
CCC(=O)NC=N,-341.915713
CCC(=O)NC=O,-361.8022
CCC(=O)OC=N,-361.787064
CNC(=O)CC=O,-361.788061
CNC(=O)NC=N,-357.977356
CNC(=O)NC=O,-377.859713
CNC(=O)OC=N,-377.848312
COC(=N)NC=O,-377.830464
COC(=O)CC=O,-381.663568
COC(=O)NC=N,-377.840129
COC(=O)NC=O,-397.740254
C(C(=O)NC=O)N,-377.844248
NCC(=O)OC=N,-377.828332
C(C(=N)NC=O)O,-377.830934
C(C=O)C(=O)CO,-381.634359
C(C(=O)NC=N)O,-377.814079
C(C(=O)NC=O)O,-397.713681
OCC(=O)OC=N,-397.699608
CC#CC(C)CO,-309.731225
CC#CC(O)CO,-345.655858
CCC(C)C#CC,-273.809041
CCC(O)C#CC,-309.733049
COC(C)C#CC,-309.72018
CC(CO)CC#C,-309.717268
CC(CO)CC#N,-325.825959
CCC(C)CC#C,-273.796122
CCC(C)CC#N,-289.905125
CCC(O)CC#C,-309.721182
CCC(O)CC#N,-325.829447
CCN(C)CC#N,-305.931055
COC(C)CC#C,-309.711717
COC(C)CC#N,-325.820648
OCC(O)CC#C,-345.646736
OCC(O)CC#N,-361.74948
CC(CO)CC=O,-346.895833
CC(CO)NC=O,-362.972383
CC(CO)OC=N,-362.94209
CC(CO)OC=O,-382.845631
CCC(C)CC=O,-310.974155
CCC(C)NC=O,-327.050161
CCC(C)OC=O,-346.924505
CCC(O)CC=O,-346.900174
COC(C)CC=O,-346.891212
OCC(O)CC=O,-382.823001
CCN=C(C#N)N,-320.802525
CCN=C(C=O)N,-341.886024
CCCC(=O)C#C,-308.538288
CCCC(=O)C#N,-324.638709
CCNC(=N)C#N,-320.808925
CCNC(=O)C#C,-324.607477
CCOC(=N)C#C,-324.581766
CCOC(=N)C#N,-340.683012
CCOC(=O)C#C,-344.482427
CCOC(=O)C#N,-360.581768
CNCC(=O)C#N,-340.671819
COCC(=O)C#C,-344.443828
COCC(=O)C#N,-360.543333
C#CC(=O)CCO,-344.457536
C(CO)C(=O)C#N,-360.557263
CCCC(=O)C=O,-345.714683
CCNC(=N)C=O,-341.882735
CCNC(=O)C=O,-361.788152
CCOC(=N)C=O,-361.760927
CCOC(=O)C=O,-381.658026
COCC(=O)C=O,-381.619738
C(CO)C(=O)C=O,-381.626781
CCC(=O)CCO,-346.909917
CCC(=O)COC,-346.895676
CCCC(=O)CC,-310.990516
CCCC(=O)CO,-346.90291
CCCC(=O)NC,-327.055427
CCCC(=O)OC,-346.933065
CCC(=O)NCC,-327.058293
CCNC(=O)CO,-362.970785
CCNC(=O)NC,-343.112828
CCNC(=O)OC,-362.994963
CCOC(=N)CC,-327.031941
CCOC(=N)CO,-362.952175
CCOC(=N)OC,-362.95593
CCC(=O)OCC,-346.938388
CCOC(=O)CN,-362.980507
CCOC(=O)CO,-382.850937
CCOC(=O)NC,-362.996943
CNC(=O)CCO,-362.975697
CNC(=O)COC,-362.960229
CNCC(=O)OC,-362.966437
COC(=N)CCO,-362.945269
COC(=O)CCO,-382.852503
COCC(=N)OC,-362.931065
COCC(=O)CO,-382.807335
COCC(=O)OC,-382.837895
C(CO)C(=O)CO,-382.824214
CC(CCO)C#C,-309.714956
CC(CCO)C#N,-325.823588
CCCC(C)C#C,-273.795788
CCCC(C)C#N,-289.904897
CCCC(N)C#N,-305.948239
CCCC(O)C#C,-309.718959
CCCC(O)C#N,-325.825392
CCNC(C)C#N,-305.939991
CCOC(C)C#C,-309.711706
CCOC(C)C#N,-325.818481
CNCC(O)C#N,-341.861375
COCC(C)C#C,-309.710239
COCC(C)C#N,-325.818433
COCC(N)C#N,-341.85896
COCC(O)C#C,-345.629143
COCC(O)C#N,-361.735066
NC(CCO)C#N,-341.867368
OCCC(O)C#C,-345.638373
OCCC(O)C#N,-361.744271
CC(CCO)C=O,-346.894188
CCCC(C)C=O,-310.974739
CCCC(O)C=O,-346.903618
CCCN(C)C=O,-327.042747
CCOC(C)C=O,-346.894502
CN(CCO)C=O,-362.963626
COCC(C)C=O,-346.88952
COCC(O)C=O,-382.815136
OCCC(O)C=O,-382.82329
CC(CO)CCO,-348.080947
CCC(C)CCO,-312.158831
CCC(C)COC,-312.153779
CCC(O)CCO,-348.087167
CCC(O)COC,-348.079197
CCCC(C)CC,-276.239054
CCCC(C)CO,-312.161168
CCCC(C)OC,-312.157458
CCCC(O)CC,-312.167204
CCCC(O)CO,-348.089986
CCOC(C)CC,-312.162923
CCOC(C)CO,-348.08514
COC(C)CCO,-348.077616
COCC(C)CO,-348.074454
COCC(C)OC,-348.06935
COCC(O)CO,-384.004288
OCCC(O)CO,-384.009816
CC(=O)C(=O)C#C,-343.274929
CC(=O)C(=O)C#N,-359.372091
C#CC(=O)C(=N)N,-339.447459
C(#N)C(=O)C(=N)N,-355.546777
C#CC(=O)C(=O)N,-359.349183
CC(=O)C(=O)C=O,-380.444969
C(=O)C(=O)C(=N)N,-376.619737
C(=O)C(=O)C(=O)N,-396.518789
CC(=O)C(O)C#C,-344.465792
CC(=O)C(O)C#N,-360.570354
CC(C#C)C(C)=O,-308.542719
CC(C#C)C(N)=O,-324.615648
CC(C#N)C(C)=O,-324.64962
CC(C#N)C(N)=O,-340.722425
NC(=N)C(O)C#N,-356.730362
NC(=O)C(O)C#C,-360.53703
NC(=O)C(O)C#N,-376.642033
NC(C#C)C(N)=O,-340.656319
[NH3+]C(C#C)C([O-])=O,-360.534917
NC(C#N)C(N)=O,-356.762044
CC(C)C(=O)C#C,-308.538162
CC(C)C(=O)C#N,-324.638932
CC(O)C(=O)C#C,-344.465061
CC(O)C(=O)C#N,-360.563033
CN(C)C(=N)C#N,-320.799533
CN(C)C(=O)C#C,-324.597719
CN(C)C(=O)C#N,-340.700238
CC(C)C(=O)C=O,-345.713823
CC(O)C(=O)C=O,-381.638553
CN(C)C(=N)C=O,-341.868118
CN(C)C(=O)C=O,-361.773557
CC(C#N)N(C)C,-305.930279
CC(C)C(C)C#C,-273.79562
CC(C)C(C)C#N,-289.90505
CC(C)C(N)C#N,-305.94784
CC(C)C(O)C#C,-309.719333
CC(C)C(O)C#N,-325.826204
